time,disp_y_top,react_y_top,stress_yy
0,0,0,0
0.01,-0.0025,-0.017512352675808,-0.0087427641258443
0.02,-0.005,-0.022549662650695,-0.011249929381196
0.03,-0.0075,-0.026761169571404,-0.013342021690502
0.04,-0.01,-0.030941448600402,-0.015415817359692
0.05,-0.0125,-0.034712549032023,-0.017282494406862
0.06,-0.015,-0.037891744136971,-0.018850935979539
0.07,-0.0175,-0.041049370624614,-0.020406254436097
0.08,-0.02,-0.044184472908664,-0.021948009127302
0.09,-0.0225,-0.046500448677204,-0.023080710452159
0.1,-0.025,-0.048627865957359,-0.024118123050488
0.11,-0.0275,-0.050580631064503,-0.025067412665088
0.12,-0.03,-0.052510042569146,-0.026003741965924
0.13,-0.0325,-0.054421581296163,-0.026929854627012
0.14,-0.035,-0.056319497472954,-0.027847884208215
0.15,-0.0375,-0.058207489082956,-0.028759679362931
0.16,-0.04,-0.06008868160109,-0.02966680202265
0.17,-0.0425,-0.061945920100811,-0.030560698108475
0.18,-0.045,-0.063468284290535,-0.031286198724082
0.19,-0.0475,-0.064978215771684,-0.032004406130721
0.2,-0.05,-0.066478596081512,-0.032716760747404
0.21,-0.0525,-0.067971923923141,-0.033424509932027
0.22,-0.055,-0.069460332041402,-0.03412871766708
0.23,-0.0575,-0.085102021806854,-0.041907740368778
0.24,-0.06,-0.1063445090629,-0.052483967696299
0.25,-0.0625,-0.12466189173308,-0.061591238602926
0.26,-0.065,-0.14026611248193,-0.069332862015813
0.27,-0.0675,-0.15411984058119,-0.076188731105703
0.28,-0.07,-0.16591647961837,-0.082006739718912
0.29,-0.0725,-0.17642614174674,-0.087172018984698
0.3,-0.075,-0.18460726003557,-0.09116387301523
0.31,-0.0775,-0.19203220845591,-0.094770854946245
0.32,-0.08,-0.19891629321779,-0.09810164415323
0.33,-0.0825,-0.20548050390629,-0.10126699784443
0.34,-0.085,-0.21176612230544,-0.10428809052335
0.35,-0.0875,-0.21786210488766,-0.10720952742196
0.36,-0.09,-0.2237303237671,-0.11001302289266
0.37,-0.0925,-0.22931148952191,-0.11266952203273
0.38,-0.095,-0.2345061841969,-0.11512927177134
0.39,-0.0975,-0.23945314537446,-0.11746145304077
0.4,-0.1,-0.24423287611425,-0.11970669740815
0.41,-0.1025,-0.24881606921727,-0.1218503592718
0.42,-0.105,-0.25326087125255,-0.12392156243335
0.43,-0.1075,-0.25763076766314,-0.12595230160509
0.44,-0.11,-0.26194767282502,-0.12795350177712
0.45,-0.1125,-0.266219241807,-0.12992903770038
0.46,-0.115,-0.28327392966224,-0.13828863803145
0.47,-0.1175,-0.31198252671669,-0.1524829236245
0.48,-0.12,-0.34238617606151,-0.16752098089651
0.49,-0.1225,-0.36982860722475,-0.18106747532205
0.5,-0.125,-0.39356716149964,-0.19274965350175
0.51,-0.1275,-0.4133477338936,-0.20243986721505
0.52,-0.13,-0.43063457274696,-0.21086974746961
0.53,-0.1325,-0.44614310332851,-0.2183979985286
0.54,-0.135,-0.46029955174506,-0.22523520390916
0.55,-0.1375,-0.47268682560959,-0.23117706014845
0.56,-0.14,-0.48440257329412,-0.23677204103264
0.57,-0.1425,-0.49549599836691,-0.24204628755447
0.58,-0.145,-0.51174322109737,-0.24988699392036
0.59,-0.1475,-0.55204640631266,-0.2697581569562
0.6,-0.15,-0.589087412398,-0.28799319082784
0.61,-0.1525,-0.62322145034032,-0.30476448598097
0.62,-0.155,-0.65401502080255,-0.31985028299128
0.63,-0.1575,-0.67906251169068,-0.33204585230696
0.64,-0.16,-0.70093289404736,-0.34263564719019
0.65,-0.1625,-0.72075477874103,-0.35218910901014
0.66,-0.165,-0.7385651107283,-0.36072167397256
0.67,-0.1675,-0.7549370769773,-0.36852113535491
0.68,-0.17,-0.76985057113786,-0.37557859920336
0.69,-0.1725,-0.78404649369861,-0.3822618516974
0.7,-0.175,-0.79753707400039,-0.38857708267861
0.71,-0.1775,-0.81028168606612,-0.39450617460259
0.72,-0.18,-0.82248085731193,-0.40014977169282
0.73,-0.1825,-0.84135649360171,-0.40911759925498
0.74,-0.185,-0.87284340744538,-0.42439050645014
0.75,-0.1875,-0.90025059998634,-0.43762161118311
0.76,-0.19,-0.92420950341649,-0.44912101725163
0.77,-0.1925,-0.94595453104779,-0.45949692840571
0.78,-0.195,-0.9659892316083,-0.46899881611985
0.79,-0.1975,-0.98427964623248,-0.4776087532117
0.8,-0.2,-1.0001500645453,-0.48498883451132
0.81,-0.2025,-1.0149221700359,-0.49179832016977
0.82,-0.205,-1.0289381355677,-0.49820968939304
0.83,-0.2075,-1.042446618193,-0.50435208280892
0.84,-0.21,-1.0809470125441,-0.5229822573015
0.85,-0.2125,-1.1164665692781,-0.54010486821722
0.86,-0.215,-1.1482762452179,-0.55535178007985
0.87,-0.2175,-1.1769187766992,-0.56899214894211
0.88,-0.22,-1.2033988134305,-0.58152831398677
0.89,-0.2225,-1.2283462802991,-0.59327499958095
0.9,-0.225,-1.2518058513902,-0.60425648470985
0.91,-0.2275,-1.2740159441407,-0.61459302630152
0.92,-0.23,-1.2952059266184,-0.62439995071686
0.93,-0.2325,-1.3149276551001,-0.63345379746589
0.94,-0.235,-1.3321134776104,-0.6412218731163
0.95,-0.2375,-1.348395715794,-0.64852460063617
0.96,-0.24,-1.3640007180119,-0.65547575358605
0.97,-0.2425,-1.3789222601878,-0.66207400177843
0.98,-0.245,-1.3933705222353,-0.66842333978542
0.99,-0.2475,-1.4074082213944,-0.67455544826416
1,-0.25,-1.4302199858341,-0.68511731532902
1.01,-0.245,-1.2299051193534,-0.58940951987551
1.02,-0.24,-1.0328897594653,-0.49517273788609
1.03,-0.235,-0.83449972126772,-0.39990811604897
1.04,-0.23,-0.63542873575439,-0.30404286146383
1.05,-0.225,-0.4512473636237,-0.21539897107199
1.06,-0.22,-0.2913112738686,-0.13869095407119
1.07,-0.215,-0.15086342822028,-0.071651290898692
1.08,-0.21,-0.051968822833227,-0.025098557550437
1.09,-0.205,-0.0010118360005073,-0.0015672323540449
1.1,-0.2,-1.0788179093005e-12,-0.0011114488498473
1.11,-0.195,-2.4329280931323e-09,-0.0011114475817554
1.12,-0.19,-4.8651298521446e-09,-0.0011114463150283
1.13,-0.185,-7.2970298451322e-09,-0.0011114450482993
1.14,-0.18,-9.7290164999581e-09,-0.0011114437815688
1.15,-0.175,-1.2160953921367e-08,-0.0011114425148435
1.16,-0.17,-1.4592911109394e-08,-0.001111441248115
1.17,-0.165,1.8876471664383e-09,-0.0011114494641448
1.18,-0.16,1.8368160913023e-08,-0.0011114611841283
1.19,-0.155,-2.3906351586918e-09,-0.0011114437304384
1.2,-0.15,-2.314942928568e-08,-0.0011114295644123
1.21,-0.145,5.8617400508558e-09,-0.0011114455067179
1.22,-0.14,-2.0813198031635e-09,-0.0011114476358892
1.23,-0.135,-1.0024362620687e-08,-0.0011114497650656
1.24,-0.13,-1.7967411541903e-08,-0.0011114518942475
1.25,-0.125,-2.5910416384466e-08,-0.001111454023422
1.26,-0.12,-3.3853476387184e-08,-0.0011114561525927
1.27,-0.115,4.0828393557723e-10,-0.0011114488819078
1.28,-0.11,3.4670123734559e-08,-0.0011114427595313
1.29,-0.105,-6.444731107897e-09,-0.0011114453973546
1.3,-0.1,2.9047498699034e-09,-0.0011114485617878
1.31,-0.095,1.2254081170389e-08,-0.0011114517262241
1.32,-0.09,2.1603563101779e-08,-0.001111454890662
