time,disp_y_top,react_y_top,stress_yy
0,0,0,0
0.01,-0.0035,-0.019586975943883,-0.0097758807929286
0.02,-0.007,-0.026856836061821,-0.013391266892143
0.03,-0.0105,-0.033452948869334,-0.016663318054257
0.04,-0.014,-0.039144005051188,-0.019478014836264
0.05,-0.0175,-0.044439577191049,-0.022090134826997
0.06,-0.021,-0.049551127757181,-0.02460532391683
0.07,-0.0245,-0.054491113799594,-0.027029982702495
0.08,-0.028,-0.05909191393073,-0.029280254884805
0.09,-0.0315,-0.063557504576694,-0.03145822788507
0.1,-0.035,-0.067824435105154,-0.033532164038181
0.11,-0.0385,-0.071905816137257,-0.035509089295485
0.12,-0.042,-0.075897825260472,-0.037437080641261
0.13,-0.0455,-0.079811013050903,-0.03932147937755
0.14,-0.049,-0.083606407676335,-0.041143009420011
0.15,-0.0525,-0.087304333270522,-0.042911998208533
0.16,-0.056,-0.090942094843415,-0.044646993127161
0.17,-0.0595,-0.12030204862829,-0.05924136336646
0.18,-0.063,-0.15238987697983,-0.075182814369915
0.19,-0.0665,-0.18082918245328,-0.089278357713404
0.2,-0.07,-0.20603786605651,-0.10173469944251
0.21,-0.0735,-0.22890941053766,-0.11299800015646
0.22,-0.077,-0.24949753121384,-0.12309521706199
0.23,-0.0805,-0.26768505063312,-0.13196900414237
0.24,-0.084,-0.28489533316773,-0.14033343772913
0.25,-0.0875,-0.30135835828761,-0.1483044148105
0.26,-0.091,-0.31721250967692,-0.15595214958088
0.27,-0.0945,-0.3324430498605,-0.16326989809018
0.28,-0.098,-0.34722288921335,-0.17034463515429
0.29,-0.1015,-0.36161315990567,-0.17720730225471
0.3,-0.105,-0.37567661110832,-0.18388976726896
0.31,-0.1085,-0.3894560441413,-0.19041396903594
0.32,-0.112,-0.40297559167388,-0.19679232414114
0.33,-0.1155,-0.41622570718873,-0.20302049960403
0.34,-0.119,-0.42918575777976,-0.20908829489519
0.35,-0.1225,-0.46394391727147,-0.22605564389524
0.36,-0.126,-0.5107411564826,-0.24900759116576
0.37,-0.1295,-0.55242508308659,-0.26936896040536
0.38,-0.133,-0.59101808003047,-0.28815096451649
0.39,-0.1365,-0.62686030138245,-0.30552407357155
0.4,-0.14,-0.66021276501114,-0.32162030793941
0.41,-0.1435,-0.69093698877531,-0.33637244792333
