time,disp_y_top,react_y_top,stress_yy
0,0,0,0
0.01,-0.003,-0.051750543076851,-0.025825998089715
0.02,-0.006,-0.073263747413052,-0.036529512069645
0.03,-0.009,-0.090493958397267,-0.045079077909283
0.04,-0.012,-0.09877635433831,-0.049158235609775
0.05,-0.015,-0.10664730071113,-0.053025027443075
0.06,-0.018,-0.11421215198755,-0.056732402246722
0.07,-0.021,-0.12154187501168,-0.060316013958238
0.08,-0.024,-0.12862963012799,-0.063772934855606
0.09,-0.027,-0.13515545665728,-0.066945899081827
0.1,-0.03,-0.14151927475071,-0.070032875611095
0.11,-0.033,-0.14690817854751,-0.072631054442125
0.12,-0.036,-0.15217546974774,-0.07516444117268
0.13,-0.039,-0.15734046525711,-0.077642776606771
0.14,-0.042,-0.16241876999454,-0.080073930568942
0.15,-0.045,-0.16742306731377,-0.082464287000349
0.16,-0.048,-0.17236391641067,-0.084819207211226
0.17,-0.051,-0.17725004119219,-0.087143071625207
0.18,-0.054,-0.18203934665878,-0.08941517006899
0.19,-0.057,-0.18671388036729,-0.091626890527073
0.2,-0.06,-0.19135094417902,-0.093816380464249
0.21,-0.063,-0.1959552920647,-0.095986066625553
0.22,-0.066,-0.20034740174311,-0.098045537306268
0.23,-0.069,-0.20462949412974,-0.1000463046457
0.24,-0.072,-0.20888403595523,-0.10202990250763
0.25,-0.075,-0.2128605158015,-0.10387061946197
0.26,-0.078,-0.21677732710025,-0.10567810420184
0.27,-0.081,-0.22053590782404,-0.10740234522971
0.28,-0.084,-0.22411430743779,-0.10903221794027
0.29,-0.087,-0.22766306054295,-0.11064388570549
0.3,-0.09,-0.23118533344348,-0.11223892104449
0.31,-0.093,-0.23468388967279,-0.11381869624248
0.32,-0.096,-0.23816115411185,-0.11538441568381
0.33,-0.099,-0.24161927636327,-0.11693714700083
0.34,-0.102,-0.24500520316787,-0.11845032015978
0.35,-0.105,-0.27759820864978,-0.13458750379167
0.36,-0.108,-0.3394563983309,-0.16536993629449
0.37,-0.111,-0.39784822167424,-0.19439252955476
0.38,-0.114,-0.452173852168,-0.22133549855067
0.39,-0.117,-0.5031091726814,-0.24652908760127
0.4,-0.12,-0.54948882182533,-0.26939606369137
0.41,-0.123,-0.58578796268306,-0.28718420850353
0.42,-0.126,-0.61793662738954,-0.30286092880026
0.43,-0.129,-0.64523953909318,-0.31608228245111
0.44,-0.132,-0.66709346508779,-0.32655705184092
0.45,-0.135,-0.68696925157306,-0.33601691092632
0.46,-0.138,-0.70516665185614,-0.3446094945784
0.47,-0.141,-0.72224635033103,-0.35262147488806
0.48,-0.144,-0.73833997572037,-0.36012085660917
0.49,-0.147,-0.75339272365062,-0.36708248421174
0.5,-0.15,-0.76755893287302,-0.37358544782839
0.51,-0.153,-0.78118037864174,-0.37979903488935
0.52,-0.156,-0.7941531977838,-0.38567338864113
0.53,-0.159,-0.80664849724364,-0.39129303818892
0.54,-0.162,-0.81882871326422,-0.39674135125329
0.55,-0.165,-0.8305357629744,-0.40194131214336
0.56,-0.168,-0.84187142036686,-0.40694315468047
0.57,-0.171,-0.8529599345558,-0.41180916868066
0.58,-0.174,-0.86365229591476,-0.41646608792477
0.59,-0.177,-0.87404529879917,-0.42096177783745
0.6,-0.18,-0.88408586321975,-0.42527004087173
0.61,-0.183,-0.89397245973563,-0.42948997453807
0.62,-0.186,-0.90371635093094,-0.43362741521704
0.63,-0.189,-0.91332701910057,-0.43768726802827
0.64,-0.192,-0.92281350806806,-0.44167413645525
0.65,-0.195,-0.93200487723225,-0.44550382343146
0.66,-0.198,-0.94078150726656,-0.44911855304541
0.67,-0.201,-0.94935730023983,-0.45262255362615
0.68,-0.204,-0.97453391808185,-0.4643642047042
0.69,-0.207,-1.0245892227467,-0.48855456978348
