time,disp_y_top,react_y_top,stress_yy
0,0,0,0
0.01,-0.0035,-0.044717969041113,-0.022312478763255
0.02,-0.007,-0.066796818391296,-0.033294275258434
0.03,-0.0105,-0.088888387219298,-0.044259438523019
0.04,-0.014,-0.11011905920831,-0.054773014775507
0.05,-0.0175,-0.12699391061884,-0.063098172726086
0.06,-0.021,-0.14371185000914,-0.071327197845171
0.07,-0.0245,-0.15415493556998,-0.076425343686075
0.08,-0.028,-0.16332557484857,-0.08088168900851
0.09,-0.0315,-0.17219927995906,-0.085181015125537
0.1,-0.035,-0.18082363125098,-0.089347337350262
0.11,-0.0385,-0.1892357197717,-0.093399386440323
0.12,-0.042,-0.19746515648892,-0.097352125158947
0.13,-0.0455,-0.20553593566833,-0.10121768551336
0.14,-0.049,-0.21346777583482,-0.10500604372601
0.15,-0.0525,-0.22122684385537,-0.10870102805231
0.16,-0.056,-0.22857569346114,-0.11218766159188
0.17,-0.0595,-0.2358188835821,-0.11561471422765
0.18,-0.063,-0.24296744912115,-0.11898779902051
0.19,-0.0665,-0.24978217202231,-0.1221892600896
0.2,-0.07,-0.25610730388275,-0.12514297758856
0.21,-0.0735,-0.26234861044706,-0.12804912541624
0.22,-0.077,-0.26851387509884,-0.13091166587489
0.23,-0.0805,-0.27461005723427,-0.13373414043548
0.24,-0.084,-0.28064334135196,-0.13651969744681
0.25,-0.0875,-0.28661925568477,-0.13927115187846
0.26,-0.091,-0.29254275722986,-0.14199102838673
0.27,-0.0945,-0.29841830754793,-0.14468159972149
0.28,-0.098,-0.30424993646562,-0.14734491900381
0.29,-0.1015,-0.31004129574412,-0.14998284697205
0.3,-0.105,-0.31579570486455,-0.15259707511347
0.31,-0.1085,-0.36104467704166,-0.17498685683626
0.32,-0.112,-0.42100412127042,-0.2047031417557
0.33,-0.1155,-0.47926124934562,-0.23352554741136
0.34,-0.119,-0.53592110712925,-0.2615028452282
0.35,-0.1225,-0.5911516292399,-0.2887156082796
0.36,-0.126,-0.64511613209932,-0.31524303084103
0.37,-0.1295,-0.69799331591416,-0.34117261650053
0.38,-0.133,-0.7499582853717,-0.36659066910652
0.39,-0.1365,-0.79942489544633,-0.39070887565121
0.4,-0.14,-0.84211727153403,-0.41140684139606
0.41,-0.1435,-0.88025335439113,-0.42978348050703
0.42,-0.147,-0.91623199489598,-0.44704210083277
0.43,-0.1505,-0.94882316584135,-0.46257154646348
0.44,-0.154,-0.978996379369,-0.47685426573458
0.45,-0.1575,-1.0063701046138,-0.48971948709519
0.46,-0.161,-1.0328386215505,-0.50210107773062
0.47,-0.1645,-1.0586025181069,-0.51410027310287
0.48,-0.168,-1.0835264801175,-0.52564811990808
0.49,-0.1715,-1.1078789857894,-0.53688123601002
0.5,-0.175,-1.1313396745666,-0.54763822200796
0.51,-0.1785,-1.154125839155,-0.55803068391413
0.52,-0.182,-1.1765486578462,-0.56821463422542
0.53,-0.1855,-1.1984210831301,-0.57809183699359
0.54,-0.189,-1.2198999598166,-0.58774456340679
0.55,-0.1925,-1.2408567148685,-0.59711137241281
0.56,-0.196,-1.2614189659742,-0.60625563511116
0.57,-0.1995,-1.2812972355233,-0.61503632296302
0.58,-0.203,-1.3007683827556,-0.62359190018157
0.59,-0.2065,-1.3199731062824,-0.63199034992403
0.6,-0.21,-1.3387668248689,-0.6401596814714
0.61,-0.2135,-1.357127613381,-0.64809098058497
0.62,-0.217,-1.4001673070526,-0.66827973746828
0.63,-0.2205,-1.4609768881678,-0.69725675131448
0.64,-0.224,-1.5200352826262,-0.72531157520856
0.65,-0.2275,-1.5835044104945,-0.75552486053984
0.66,-0.231,-1.6791126961619,-0.80172245962793
0.67,-0.2345,-1.768528189083,-0.84474526712655
0.68,-0.238,-1.8485597488081,-0.88300552502379
0.69,-0.2415,-1.9234535499688,-0.91864239895095
0.7,-0.245,-1.9967631915848,-0.95341537724006
0.71,-0.2485,-2.0685602656367,-0.98736008952122
0.72,-0.252,-2.1388768077879,-1.0204925633028
0.73,-0.2555,-2.2073559972343,-1.0526379753463
0.74,-0.259,-2.2745126630782,-1.0840495455001
0.75,-0.2625,-2.3388798369093,-1.1140068797716
0.76,-0.266,-2.397595188763,-1.141102689766
0.77,-0.2695,-2.4525438427628,-1.1662763537507
0.78,-0.273,-2.505406450135,-1.1903546517877
0.79,-0.2765,-2.555393296099,-1.2129528426518
0.8,-0.28,-2.6027371833859,-1.2341914404299
0.81,-0.2835,-2.6476179864332,-1.254162480054
0.82,-0.287,-2.6909654767631,-1.2733216769398
0.83,-0.2905,-2.7635153931091,-1.3070026795539
0.84,-0.294,-2.8547086822347,-1.3499082116144
0.85,-0.2975,-2.9437237309399,-1.3916529368305
0.86,-0.301,-3.0306444277532,-1.4322766352724
0.87,-0.3045,-3.1149693560123,-1.4715284723354
0.88,-0.308,-3.1960311244468,-1.5090766520059
0.89,-0.3115,-3.2719579336098,-1.5440042660425
0.9,-0.315,-3.3444344271504,-1.5771467598079
0.91,-0.3185,-3.4137126334223,-1.6086306417805
0.92,-0.322,-3.4815690725612,-1.6393272334843
0.93,-0.3255,-3.5481173284777,-1.6692926084277
0.94,-0.329,-3.6134615007946,-1.6985785782288
0.95,-0.3325,-3.6770999859344,-1.7269433474437
0.96,-0.336,-3.735498183283,-1.7526334942668
0.97,-0.3395,-3.7904683499195,-1.7765502748539
0.98,-0.343,-3.8427326701997,-1.7990530399281
0.99,-0.3465,-3.8922083563879,-1.8201184302264
1,-0.35,-3.9405021411235,-1.840530904615
1.01,-0.343,-3.5650780886257,-1.6667163979704
1.02,-0.336,-3.1901105972089,-1.4923815952232
1.03,-0.329,-2.8155967674511,-1.3175285740292
1.04,-0.322,-2.4389546940652,-1.1406828473
1.05,-0.315,-2.0613650953681,-0.96256137313858
1.06,-0.308,-1.6829045284874,-0.78319299517067
1.07,-0.301,-1.3344192770974,-0.61811076096827
1.08,-0.294,-1.056223634268,-0.48755175918973
1.09,-0.287,-0.77732589052754,-0.35593095748521
1.1,-0.28,-0.52801031827578,-0.23865808784918
1.11,-0.273,-0.37769222907893,-0.17039693150454
1.12,-0.266,-0.22596781642828,-0.10110840697129
1.13,-0.259,-0.084003725429239,-0.036081768205591
1.14,-0.252,-0.036006370946779,-0.014925073477726
1.15,-0.245,9.6078499973659e-14,0.0010140005864142
1.16,-0.238,-8.0307153071599e-14,0.0010140001740863
1.17,-0.231,-3.3232178944451e-13,0.0010139997617627
1.18,-0.224,-3.2137286538544e-13,0.0010139993494217
1.19,-0.217,-6.7147903990566e-13,0.0010139989370956
1.2,-0.21,-9.714145991508e-13,0.001013998524778
1.21,-0.203,-1.1722478456683e-12,0.001013998112428
1.22,-0.196,-1.4134211108376e-12,0.0010139977000863
1.23,-0.189,-1.4566364336509e-12,0.0010139972877761
1.24,-0.182,-1.7189871488049e-12,0.0010139968754432
1.25,-0.175,-1.975491439269e-12,0.0010139964631164
1.26,-0.168,-2.1739670610574e-12,0.0010139960507681
1.27,-0.161,-2.4165848900963e-12,0.0010139956384334
1.28,-0.154,-2.632230886165e-12,0.0010139952261065
1.29,-0.147,-2.7973327593103e-12,0.0010139948137761
1.3,-0.14,-3.0144501803574e-12,0.0010139944014493
1.31,-0.133,-3.1104590745516e-12,0.0010139939891247
1.32,-0.126,-3.3441011190651e-12,0.0010139935767985
1.33,-0.119,-3.5955754161803e-12,0.0010139931644519
1.34,-0.112,-3.6328456790111e-12,0.0010139927521149
1.35,-0.105,-3.8084939390538e-12,0.0010139923397931
1.36,-0.097999999999999,-4.1063751791276e-12,0.0010139919274494
1.37,-0.090999999999999,-4.0992779646015e-12,0.001013991515125
1.38,-0.083999999999999,-4.3064212135527e-12,0.0010139911027986
1.39,-0.076999999999999,-4.4599083269797e-12,0.0010139906904551
1.4,-0.069999999999999,-4.7354112276375e-12,0.0010139902781312
1.41,-0.062999999999999,-5.009631869491e-12,0.0010139898658093
1.42,-0.055999999999999,-5.2403307929973e-12,0.0010139894534753
1.43,-0.048999999999999,-5.4764779137354e-12,0.0010139890411229
