time,disp_y_top,react_y_top,stress_yy
0,0,0,0
0.01,-0.00226,-0.0095528898983964,-0.0047703757006236
0.02,-0.00452,-0.013269712405182,-0.006623415048227
0.03,-0.00678,-0.016991266035247,-0.008476743633764
0.04,-0.00904,-0.020714636723136,-0.010329060016534
0.05,-0.0113,-0.023811095387138,-0.01186673327724
0.06,-0.01356,-0.025566007395344,-0.012733919377433
0.07,-0.01582,-0.027277565019925,-0.013578492692602
0.08,-0.01808,-0.028953592239394,-0.014404374357575
0.09,-0.02034,-0.030600359580823,-0.015214705653817
0.1,-0.0226,-0.032222552879902,-0.016011838154148
0.11,-0.02486,-0.033823876116131,-0.016797628820713
0.12,-0.02712,-0.035407278869816,-0.017573556619434
0.13,-0.02938,-0.036975148798703,-0.018340818910277
0.14,-0.03164,-0.038529445243814,-0.019100398423088
0.15,-0.0339,-0.039902096143847,-0.019768191720448
0.16,-0.03616,-0.040978000680975,-0.020286626586476
0.17,-0.03842,-0.042037965109836,-0.020796223408819
0.18,-0.04068,-0.043083562111264,-0.021297770827951
0.19,-0.04294,-0.044116129835138,-0.021791941180054
0.2,-0.0452,-0.045136824199272,-0.022279315569687
0.21,-0.04746,-0.046146652463793,-0.022760400521011
0.22,-0.04972,-0.047146496047379,-0.023235639584057
0.23,-0.05198,-0.048093025889472,-0.023683762923891
0.24,-0.05424,-0.048596544002662,-0.023914439516428
0.25,-0.0565,-0.049087421199838,-0.024138530898686
0.26,-0.05876,-0.062924173678593,-0.031043423823734
0.27,-0.06102,-0.076162176515916,-0.03764515101459
0.28,-0.06328,-0.088352321149446,-0.04371856784831
0.29,-0.06554,-0.099458273236775,-0.049245020199664
0.3,-0.0678,-0.10954753284849,-0.054257813758066
0.31,-0.07006,-0.11874974896201,-0.058821454541986
0.32,-0.07232,-0.12721729366321,-0.06301196683378
0.33,-0.07458,-0.13509826318408,-0.066903367804553
0.34,-0.07684,-0.1421546106591,-0.070377567912588
0.35,-0.0791,-0.14836362750522,-0.073423994828737
0.36,-0.08136,-0.15394263691679,-0.076151465531849
0.37,-0.08362,-0.15862027799957,-0.078424253248918
0.38,-0.08588,-0.16247059815033,-0.080279675609956
0.39,-0.08814,-0.16597513851661,-0.081959418543652
0.4,-0.0904,-0.16911355924131,-0.083454312110909
0.41,-0.09266,-0.17199751590597,-0.084819646198117
0.42,-0.09492,-0.17458256668256,-0.086033847199286
0.43,-0.09718,-0.17702516108774,-0.087174786956751
0.44,-0.09944,-0.17934505812935,-0.088252488818386
0.45,-0.1017,-0.18174991422704,-0.089371143902615
0.46,-0.10396,-0.198327458869,-0.097572107798475
0.47,-0.10622,-0.21401640438266,-0.10532735110035
0.48,-0.10848,-0.22859583247707,-0.11252617906044
0.49,-0.11074,-0.24199705228645,-0.11913321935722
0.5,-0.113,-0.25420186935272,-0.12513839742214
0.51,-0.11526,-0.26523778533913,-0.13055473787463
0.52,-0.11752,-0.27975902665571,-0.13770831436754
0.53,-0.11978,-0.29895718142356,-0.14719280117406
0.54,-0.12204,-0.31679381276705,-0.15598778639363
0.55,-0.1243,-0.33341060449613,-0.16416342887108
0.56,-0.12656,-0.34857519720077,-0.17160271797882
0.57,-0.12882,-0.37542540049233,-0.18487382271514
0.58,-0.13108,-0.41694717652875,-0.20545642377621
0.59,-0.13334,-0.45763998797176,-0.22561109792865
0.6,-0.1356,-0.49754964401616,-0.24536085386776
0.61,-0.13786,-0.5368652136542,-0.26479873834267
0.62,-0.14012,-0.57546558254247,-0.28386394158015
0.63,-0.14238,-0.613291351612,-0.30252607609882
0.64,-0.14464,-0.65023805021416,-0.32073265022978
0.65,-0.1469,-0.68606756379992,-0.33836596650637
0.66,-0.14916,-0.72094602081415,-0.3555058280563
